# Two-Hand Handjob / Resolution: 31 / Interval length: 13000ms 
327000,80
327370,30
327593,80
327963,30
328185,80
328556,30
328778,80
329148,30
329370,80
329741,30
329963,80
330333,30
330556,80
330926,30
331148,80
331519,30
331741,80
332111,30
332333,80
332704,30
332926,80
333296,30
333519,80
333889,30
334111,80
334481,30
334704,80
335074,30
335296,80
335667,30
335889,80
336259,30
336481,80
336852,30
337074,80
338000,30
338217,80
338580,30
338797,80
339159,30
339377,80
339739,30
339957,80
340319,30
340536,80
340899,30
341116,80
341478,30
341696,80
342058,30
342275,80
342638,30
342855,80
343217,30
343435,80
343797,30
344014,80
344377,30
344594,80
344957,30
345174,80
345536,30
345754,80
346116,30
346333,80
346696,30
346913,80
347275,30
347493,80
347855,30
348072,80
348435,30
348652,80
349014,30
349232,80
349594,30
349812,80
350174,30
350391,80
351000,30
351213,80
351567,30
351780,80
352135,30
352348,80
352702,30
352915,80
353270,30
353482,80
353837,30
354050,80
354404,30
354617,80
354972,30
355184,80
355539,30
355752,80
356106,30
356319,80
356674,30
356887,80
357241,30
357454,80
357809,30
358021,80
358376,30
358589,80
358943,30
359156,80
359511,30
359723,80
360078,30
360291,80
360645,30
360858,80
361213,30
361426,80
361780,30
361993,80
362348,30
362560,80
362915,30
363128,80
364000,30
364208,80
364556,30
364764,80
365111,30
365319,80
365667,30
365875,80
366222,30
366431,80
366778,30
366986,80
367333,30
367542,80
367889,30
368097,80
368444,30
368653,80
369000,30
369208,80
369556,30
369764,80
370111,30
370319,80
370667,30
370875,80
371222,30
371431,80
371778,30
371986,80
372333,30
372542,80
372889,30
373097,80
373444,30
373653,80
374000,30
374208,80
374556,30
374764,80
375111,30
375319,80
375667,30
375875,80
376222,30
376431,80
377000,30
377204,80
377544,30
377748,80
378088,30
378293,80
378633,30
378837,80
379177,30
379381,80
379721,30
379925,80
380265,30
380469,80
380810,30
381014,80
381354,30
381558,80
381898,30
382102,80
382442,30
382646,80
382986,30
383190,80
383531,30
383735,80
384075,30
384279,80
384619,30
384823,80
385163,30
385367,80
385707,30
385912,80
386252,30
386456,80
386796,30
387000,80
387340,30
387544,80
387884,30
388088,80
388429,30
388633,80
388973,30
389177,80
390000,30
390200,80
390533,30
390733,80
391067,30
391267,80
391600,30
391800,80
392133,30
392333,80
392667,30
392867,80
393200,30
393400,80
393733,30
393933,80
394267,30
394467,80
394800,30
395000,80
395333,30
395533,80
395867,30
396067,80
396400,30
396600,80
396933,30
397133,80
397467,30
397667,80
398000,30
398200,80
398533,30
398733,80
399067,30
399267,80
399600,30
399800,80
400133,30
400333,80
400667,30
400867,80
401200,30
401400,80
401733,30
401933,80
402267,30
402467,80
403000,90
403815,25
404333,90
405148,25
405667,90
406481,25
407000,90
407815,25
408333,90
409148,25
409667,90
410481,25
411000,90
411815,25
412333,90
413148,25
413667,90
414481,25
416000,90
416776,25
417270,90
418046,25
418540,90
419316,25
419810,90
420586,25
421079,90
421855,25
422349,90
423125,25
423619,90
424395,25
424889,90
425665,25
426159,90
426935,25
427429,90
428205,25
429000,90
429741,25
430212,90
430953,25
431424,90
432165,25
432636,90
433377,25
433848,90
434589,25
435061,90
435801,25
436273,90
437013,25
437485,90
438226,25
438697,90
439438,25
439909,90
440650,25
442000,90
442709,25
443159,90
443868,25
444319,90
445027,25
445478,90
446187,25
446638,90
447346,25
447797,90
448506,25
448957,90
449665,25
450116,90
450824,25
451275,90
451984,25
452435,90
453143,25
453594,90
454303,25
455000,90
455679,25
456111,90
456790,25
457222,90
457901,25
458333,90
459012,25
459444,90
460123,25
460556,90
461235,25
461667,90
462346,25
462778,90
463457,25
463889,90
464568,25
465000,90
465679,25
466111,90
466790,25
468000,90
468652,25
469067,90
469719,25
470133,90
470785,25
471200,90
471852,25
472267,90
472919,25
473333,90
473985,25
474400,90
475052,25
475467,90
476119,25
476533,90
477185,25
477600,90
478252,25
478667,90
479319,25
479733,90
480385,25
481000,90
481627,25
482026,90
482652,25
483051,90
483678,25
484077,90
484704,25
485103,90
485729,25
486128,90
486755,25
487154,90
487781,25
488179,90
488806,25
489205,90
489832,25
490231,90
490858,25
491256,90
491883,25
492282,90
492909,25
494000,90
494604,25
494988,90
495591,25
495975,90
496579,25
496963,90
497567,25
497951,90
498554,25
498938,90
499542,25
499926,90
500529,25
500914,90
501517,25
501901,90
502505,25
502889,90
503492,25
503877,90
504480,25
504864,90
505468,25
505852,90
506455,25
507000,90
507582,25
507952,90
508534,25
508905,90
509487,25
509857,90
510439,25
510810,90
511392,25
511762,90
512344,25
512714,90
513296,25
513667,90
514249,25
514619,90
515201,25
515571,90
516153,25
516524,90
517106,25
517476,90
518058,25
518429,90
519011,25
520000,90
520562,25
520920,90
521481,25
521839,90
522401,25
522759,90
523321,25
523678,90
524240,25
524598,90
525160,25
525517,90
526079,25
526437,90
526999,25
527356,90
527918,25
528276,90
528838,25
529195,90
529757,25
530115,90
530677,25
531034,90
531596,25
531954,90
532516,25
533000,90
533543,25
533889,90
534432,25
534778,90
535321,25
535667,90
536210,25
536556,90
537099,25
537444,90
537988,25
538333,90
538877,25
539222,90
539765,25
540111,90
540654,25
541000,90
541543,25
541889,90
542432,25
542778,90
543321,25
543667,90
544210,25
544556,90
545099,25
546000,90
546526,25
546860,90
547386,25
547720,90
548246,25
548581,90
549106,25
549441,90
549967,25
550301,90
550827,25
551161,90
551687,25
552022,90
552547,25
552882,90
553407,25
553742,90
554268,25
554602,90
555128,25
555462,90
555988,25
556323,90
556848,25
557183,90
557708,25
558043,90
558569,25
559000,90
559509,25
559833,90
560343,25
560667,90
561176,25
561500,90
562009,25
562333,90
562843,25
563167,90
563676,25
564000,90
564509,25
564833,90
565343,25
565667,90
566176,25
566500,90
567009,25
567333,90
567843,25
568167,90
568676,25
569000,90
569509,25
569833,90
570343,25
570667,90
571176,25
572000,90
572494,25
572808,90
573302,25
573616,90
574110,25
574424,90
574918,25
575232,90
575726,25
576040,90
576534,25
576848,90
577342,25
577657,90
578150,25
578465,90
578958,25
579273,90
579767,25
580081,90
580575,25
580889,90
581383,25
581697,90
582191,25
582505,90
582999,25
583313,90
583807,25
584121,90
584615,25
585000,90
585479,25
585784,90
586264,25
586569,90
587048,25
587353,90
587832,25
588137,90
588617,25
588922,90
589401,25
589706,90
590185,25
590490,90
590969,25
591275,90
591754,25
592059,90
592538,25
592843,90
593322,25
593627,90
594107,25
594412,90
594891,25
595196,90
595675,25
595980,90
596460,25
596765,90
597244,25
598000,90
598466,25
598762,90
599228,25
599524,90
599989,25
600286,90
600751,25
601048,90
601513,25
601810,90
602275,25
602571,90
603037,25
603333,90
603799,25
604095,90
604561,25
604857,90
605323,25
605619,90
606085,25
606381,90
606847,25
607143,90
607608,25
607905,90
608370,25
608667,90
609132,25
609429,90
609894,25
610190,90
610656,25
611000,90
611453,25
611741,90
612193,25
612481,90
612934,25
613222,90
613675,25
613963,90
614416,25
614704,90
615156,25
615444,90
615897,25
616185,90
616638,25
616926,90
617379,25
617667,90
618119,25
618407,90
618860,25
619148,90
619601,25
619889,90
620342,25
620630,90
621082,25
621370,90
621823,25
622111,90
622564,25
622852,90
623305,25
624000,90
624440,25
624721,90
625161,25
625441,90
625882,25
626162,90
626603,25
626883,90
627323,25
627604,90
628044,25
628324,90
628765,25
629045,90
629485,25
629766,90
630206,25
630486,90
630927,25
631207,90
631648,25
631928,90
632368,25
632649,90
633089,25
633369,90
633810,25
634090,90
634531,25
634811,90
635251,25
635532,90
635972,25
636252,90
636693,25
637000,90
637429,25
637702,90
638131,25
638404,90
638832,25
639105,90
639534,25
639807,90
640236,25
640509,90
640938,25
641211,90
641639,25
641912,90
642341,25
642614,90
643043,25
643316,90
643745,25
644018,90
644446,25
644719,90
645148,25
645421,90
645850,25
646123,90
646552,25
646825,90
647253,25
647526,90
647955,25
648228,90
648657,25
648930,90
649359,25
650000,90
650418,25
650684,90
651102,25
651368,90
651785,25
652051,90
652469,25
652735,90
653153,25
653419,90
653837,25
654103,90
654520,25
654786,90
655204,25
655470,90
655888,25
656154,90
656572,25
656838,90
657255,25
657521,90
657939,25
658205,90
658623,25
658889,90
659307,25
659573,90
659991,25
660256,90
660674,25
660940,90
661358,25
661624,90
662042,25
662308,90
662726,25
663000,90
663407,25
663667,90
664074,25
664333,90
664741,25
665000,90
665407,25
665667,90
666074,25
666333,90
666741,25
667000,90
667407,25
667667,90
668074,25
668333,90
668741,25
669000,90
669407,25
669667,90
670074,25
670333,90
670741,25
671000,90
671407,25
671667,90
672074,25
672333,90
672741,25
673000,90
673407,25
673667,90
674074,25
674333,90
674741,25
675000,90
675407,25
676000,90
676397,25
676650,90
677048,25
677301,90
677698,25
677951,90
678349,25
678602,90
678999,25
679252,90
679650,25
679902,90
680300,25
680553,90
680950,25
681203,90
681601,25
681854,90
682251,25
682504,90
682902,25
683154,90
683552,25
683805,90
684202,25
684455,90
684853,25
685106,90
685503,25
685756,90
686154,25
686407,90
686804,25
687057,90
687454,25
687707,90
688105,25
689000,90
689388,25
689635,90
690023,25
690270,90
690658,25
690905,90
691293,25
691540,90
691928,25
692175,90
692563,25
692810,90
693198,25
693444,90
693832,25
694079,90
694467,25
694714,90
695102,25
695349,90
695737,25
695984,90
696372,25
696619,90
697007,25
697254,90
697642,25
697889,90
698277,25
698524,90
698912,25
699159,90
699547,25
699794,90
700182,25
700429,90
700817,25
701063,90
701451,25
702000,90
702379,25
702620,90
702999,25
703240,90
703619,25
703860,90
704239,25
704481,90
704860,25
705101,90
705480,25
705721,90
706100,25
706341,90
706720,25
706961,90
707340,25
707581,90
707960,25
708202,90
708581,25
708822,90
709201,25
709442,90
709821,25
710062,90
710441,25
710682,90
711061,25
711302,90
711681,25
711922,90
712301,25
712543,90
712922,25
713163,90
713542,25
713783,90
714162,25
715000,90
715370,25
715606,90
715976,25
716212,90
716582,25
716818,90
717189,25
717424,90
717795,25
718030,90
718401,25
718636,90
719007,25
719242,90
719613,25
719848,90
720219,25
720455,90
720825,25
721061,90
721431,25
721667,90
722037,25
722273,90
722643,25
722879,90
723249,25
723485,90
723855,25
724091,90
724461,25
724697,90
725067,25
725303,90
725673,25
725909,90
726279,25
726515,90
726886,25
727121,90
727492,25
728000,90
728362,25
728593,90
728955,25
729185,90
729547,25
729778,90
730140,25
730370,90
730733,25
730963,90
731325,25
731556,90
731918,25
732148,90
732510,25
732741,90
733103,25
733333,90
733695,25
733926,90
734288,25
734519,90
734881,25
735111,90
735473,25
735704,90
736066,25
736296,90
736658,25
736889,90
737251,25
737481,90
737844,25
738074,90
738436,25
738667,90
739029,25
739259,90
739621,25
739852,90
740214,25
741000,90
741354,25
741580,90
741934,25
742159,90
742514,25
742739,90
743093,25
743319,90
743673,25
743899,90
744253,25
744478,90
744833,25
745058,90
745412,25
745638,90
745992,25
746217,90
746572,25
746797,90
747151,25
747377,90
747731,25
747957,90
748311,25
748536,90
748890,25
749116,90
749470,25
749696,90
750050,25
750275,90
750630,25
750855,90
751209,25
751435,90
751789,25
752014,90
752369,25
752594,90
752948,25
753174,90
753528,25
754000,90
754347,25
754567,90
754914,25
755135,90
755481,25
755702,90
756049,25
756270,90
756616,25
756837,90
757184,25
757404,90
757751,25
757972,90
758318,25
758539,90
758886,25
759106,90
759453,25
759674,90
760020,25
760241,90
760588,25
760809,90
761155,25
761376,90
761723,25
761943,90
762290,25
762511,90
762857,25
763078,90
763425,25
763645,90
763992,25
764213,90
764559,25
764780,90
765127,25
765348,90
765694,25
765915,90
766262,25
767000,90
767340,25
767556,90
767895,25
768111,90
768451,25
768667,90
769006,25
769222,90
769562,25
769778,90
770117,25
770333,90
770673,25
770889,90
771228,25
771444,90
771784,25
772000,90
772340,25
772556,90
772895,25
773111,90
773451,25
773667,90
774006,25
774222,90
774562,25
774778,90
775117,25
775333,90
775673,25
775889,90
776228,25
776444,90
776784,25
777000,90
777340,25
777556,90
777895,25
778111,90
778451,25
778667,90
779006,25
779222,90
779562,25
780000,90
780333,25
780544,90
780877,25
781088,90
781421,25
781633,90
781965,25
782177,90
782509,25
782721,90
783054,25
783265,90
783598,25
783810,90
784142,25
784354,90
784686,25
784898,90
785231,25
785442,90
785775,25
785986,90
786319,25
786531,90
786863,25
787075,90
787407,25
787619,90
787952,25
788163,90
788496,25
788707,90
789040,25
789252,90
789584,25
789796,90
790128,25
790340,90
790673,25
790884,90
791217,25
791429,90
791761,25
791973,90
792305,25
793000,90
793326,25
793533,90
793859,25
794067,90
794393,25
794600,90
794926,25
795133,90
795459,25
795667,90
795993,25
796200,90
796526,25
796733,90
797059,25
797267,90
797593,25
797800,90
798126,25
798333,90
798659,25
798867,90
799193,25
799400,90
799726,25
799933,90
800259,25
800467,90
800793,25
801000,90
801326,25
801533,90
801859,25
802067,90
802393,25
802600,90
802926,25
803133,90
803459,25
803667,90
803993,25
804200,90
804526,25
804733,90
805059,25
805267,90
805593,25
806000,45
806133,65
806267,45
806400,65
806533,45
806667,65
806800,45
806933,65
807067,45
807200,65
807333,45
807467,65
807600,45
807733,65
807867,45
808000,65
808133,45
808267,65
808400,45
808533,65
808667,45
808800,65
808933,45
809067,65
809200,45
809333,65
809467,45
809600,65
809733,45
809867,65
810000,45
810133,65
810267,45
810400,65
810533,45
810667,65
810800,45
810933,65
811067,45
811200,65
811333,45
811467,65
811600,45
811733,65
811867,45
812000,65
812133,45
812267,65
812400,45
812533,65
812667,45
812800,65
812933,45
813067,65
813200,45
813333,65
813467,45
813600,65
813733,45
813867,65
814000,45
814133,65
814267,45
814400,65
814533,45
814667,65
814800,45
814933,65
815067,45
815200,65
815333,45
815467,65
815600,45
815733,65
815867,45
816000,65
816133,45
816267,65
816400,45
816533,65
816667,45
816800,65
816933,45
817067,65
817200,45
817333,65
817467,45
817600,65
817733,45
817867,65
818000,45
818133,65
818267,45
818400,65
818533,45
818667,65
819000,0
819667,10
820333,0
821000,10
821667,0
822333,10
823000,0
823667,10
824333,0
825000,10
825667,0
826333,10
827000,0
827667,10
828333,0
829000,10
829667,0
830333,10
